age,breeder,category,certificate,cleaned_strings,description,details,gender,gpt_dict,image_path,image_url,in_stock,length_cm,length_inches,link,multiple_fish,out_of_stock,price,sku,split,tags,tags_from_category,tags_from_title,tags_list,title,uuid,variety,source
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/22c24021_4.5”_Imported_Armor_Scaled_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_49_15C-19.jpg,,,4.5”,https://nextdaykoi.com/product/4-5-imported-armor-scaled-kujaku/,False,,$38.00$34.20,HS0429D4915C04,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,4.5” Imported Armor Scaled Kujaku,22c24021,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/e29fb455_4”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_49_15C-8.jpg,,,4”,https://nextdaykoi.com/product/4-imported-sanke-43/,False,,$38.00$34.20,HS0429D4915C02,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,4” Imported Sanke,e29fb455,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/c45da9eb_4”_Imported_Gin_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_49_15C-3.jpg,,,4”,https://nextdaykoi.com/product/4-imported-gin-matsuba-6/,False,,$38.00$34.20,HS0429D4915C01,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,4” Imported Gin Matsuba,c45da9eb,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/beae2367_6”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-64.jpg,,,6”,https://nextdaykoi.com/product/6-imported-doitsu-kujaku-butterfly-koi/,False,,$145.00$130.50,H0429D4115C13,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6” Imported Doitsu Kujaku Butterfly Koi,beae2367,,nextdaykoi
,,"['Butterfly Koi', ""Crystal's Featured Fish"", 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/e40a5070_6”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-59.jpg,,,6”,https://nextdaykoi.com/product/6-imported-sanke-butterfly-koi-29/,False,,$145.00$130.50,H0429D4115C12,,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,6” Imported Sanke Butterfly Koi,e40a5070,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/bc598041_6”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-44.jpg,,,6”,https://nextdaykoi.com/product/6-imported-gin-rin-kujaku-butterfly-koi-5/,False,,$145.00$130.50,H0429D4115C09,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6” Imported Gin Rin Kujaku Butterfly Koi,bc598041,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/ea04492d_6”_Imported_Kikusui_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-34.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kikusui-butterfly-koi-12/,False,,$145.00$130.50,H0429D4115C07,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kikusui Butterfly Koi,ea04492d,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/9ac52173_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-23.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-hariwake-butterfly-koi-19/,False,,$145.00$130.50,H0429D4115C05,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,5.5” Imported Hariwake Butterfly Koi,9ac52173,,nextdaykoi
,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/66364e83_5.5”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-18.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-sanke-butterfly-koi-22/,False,,$145.00$130.50,H0429D4115C04,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,5.5” Imported Sanke Butterfly Koi,66364e83,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/62239e6b_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-13.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-hariwake-butterfly-koi-18/,False,,$145.00$130.50,H0429D4115C03,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,5.5” Imported Hariwake Butterfly Koi,62239e6b,,nextdaykoi
,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/64407a8b_5.5”_Imported_Gin_Rin_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-8.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-gin-rin-sanke-butterfly-koi-4/,False,,$145.00$130.50,H0429D4115C02,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,5.5” Imported Gin Rin Sanke Butterfly Koi,64407a8b,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/115a89c3_5.5”_Imported_Gin_Rin_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_41_15C-3.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-gin-rin-hariwake-butterfly-koi-5/,False,,$145.00$130.50,H0429D4115C01,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,5.5” Imported Gin Rin Hariwake Butterfly Koi,115a89c3,,nextdaykoi
,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/78c6204c_7”_Imported_Gin_Rin_Lemon_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-64.jpg,,,7”,https://nextdaykoi.com/product/7-imported-gin-rin-lemon-hariwake-2/,False,,$150.00$135.00,H0429D0715C13,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,7” Imported Gin Rin Lemon Hariwake,78c6204c,,nextdaykoi
,,"['Imported Koi', 'Ki Utsuri', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",,,,,,,nextdaykoi_data/15ec88ac_6.5”_Imported_Kin_Ki_Utsuri.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-54.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kin-ki-utsuri/,False,,$150.00$135.00,H0429D0715C11,,"['Imported Koi', 'Ki Utsuri', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']","['Imported Koi', 'Ki Utsuri', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']","['Imported Koi', 'Ki Utsuri', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",,6.5” Imported Kin Ki Utsuri,15ec88ac,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/e9434c22_6”_Imported_Doitsu_Orenji_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-43.jpg,,,6”,https://nextdaykoi.com/product/6-imported-doitsu-orenji-ogon/,False,,$150.00$135.00,H0429D0715C09,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,6” Imported Doitsu Orenji Ogon,e9434c22,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,,,,,,nextdaykoi_data/17de2e02_6”_Imported_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-38.jpg,,,6”,https://nextdaykoi.com/product/6-imported-yamato-nishiki-8/,False,,$150.00$135.00,H0429D0715C08,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,6” Imported Yamato Nishiki,17de2e02,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/245b2be6_6”_Imported_Platinum_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-33.jpg,,,6”,https://nextdaykoi.com/product/6-imported-platinum-ogon-7/,False,,$150.00$135.00,H0429D0715C07,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,6” Imported Platinum Ogon,245b2be6,,nextdaykoi
,,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/a0f87395_6”_Imported_Gin_Rin_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-28.jpg,,,6”,https://nextdaykoi.com/product/6-imported-gin-rin-hariwake-4/,False,,$150.00$135.00,H0429D0715C06,,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Gin Rin Hariwake,a0f87395,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/6982f6fb_6”_Imported_Gin_Rin_Ki_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-23.jpg,,,6”,https://nextdaykoi.com/product/6-imported-gin-rin-ki-matsuba-2/,False,,$150.00$135.00,H0429D0715C05,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,6” Imported Gin Rin Ki Matsuba,6982f6fb,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/0e90531e_6”_Imported_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-18.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kohaku-12/,False,,$150.00$135.00,H0429D0715C04,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kohaku,0e90531e,,nextdaykoi
,,"['Imported Koi', 'Koi', 'Shiro Utsuri', 'Single Fish', 'Single Koi', 'Utsurimono']",,,,,,,nextdaykoi_data/d3fd64f4_6”_Imported_Shiro_Utsuri.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-13.jpg,,,6”,https://nextdaykoi.com/product/6-imported-shiro-utsuri-8/,False,,$150.00$135.00,H0429D0715C03,,"['Imported Koi', 'Koi', 'Shiro Utsuri', 'Single Fish', 'Single Koi', 'Utsurimono']","['Imported Koi', 'Koi', 'Shiro Utsuri', 'Single Fish', 'Single Koi', 'Utsurimono']","['Imported Koi', 'Koi', 'Shiro Utsuri', 'Single Fish', 'Single Koi', 'Utsurimono']",,6” Imported Shiro Utsuri,d3fd64f4,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/96d6f30c_6”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-8.jpg,,,6”,https://nextdaykoi.com/product/6-imported-sanke-22/,False,,$150.00$135.00,H0429D0715C02,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,6” Imported Sanke,96d6f30c,,nextdaykoi
,,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/654ca4bf_6”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_07_15C-3.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kikusui-23/,False,,$150.00$135.00,H0429D0715C01,,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kikusui,654ca4bf,,nextdaykoi
,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']",,,,,,,nextdaykoi_data/5abd00a5_Lot_of_(5)_2.5-3.5”_Imported_Wakin.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_K_51_12-33.jpg,,,,https://nextdaykoi.com/product/lot-of-5-2-5-3-5-imported-wakin-2/,True,,$75.00$67.50,H0429K51B0111201,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']",,Lot of (5) 2.5-3.5” Imported Wakin,5abd00a5,,nextdaykoi
,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']",,,,,,,nextdaykoi_data/436e52a8_Lot_of_(4)_2.5-3.5”_Imported_Wakin.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_K_51_12-15.jpg,,,,https://nextdaykoi.com/product/lot-of-4-2-5-3-5-imported-wakin/,True,,$60.00$54.00,H0429K51B0081201,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Wakin']",,Lot of (4) 2.5-3.5” Imported Wakin,436e52a8,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/4f4c54b0_6.5”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_25_12-65.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-lemon-hariwake-butterfly-koi-3/,False,,$100.00$90.00,HS0429D251213,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Lemon Hariwake Butterfly Koi,4f4c54b0,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/89f3273f_6”_Imported_Orenji_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_25_12-44.jpg,,,6”,https://nextdaykoi.com/product/6-imported-orenji-ogon-butterfly-koi-12/,False,,$100.00$90.00,HS0429D251209,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,6” Imported Orenji Ogon Butterfly Koi,89f3273f,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/d311261f_6”_Imported_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_25_12-39.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kikokuryu-butterfly-koi-18/,False,,$100.00$90.00,HS0429D251208,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kikokuryu Butterfly Koi,d311261f,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/9fd12b7e_6”_Imported_Doitsu_Platinum_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.29_D_25_12-34.jpg,,,6”,https://nextdaykoi.com/product/6-imported-doitsu-platinum-ogon-butterfly-koi-16/,False,,$100.00$90.00,HS0429D251207,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,6” Imported Doitsu Platinum Ogon Butterfly Koi,9fd12b7e,,nextdaykoi
